0.000000000000000000e+00 0.000000000000000000e+00 1.999955415725708008e+00
1.898835728872841554e-06 0.000000000000000000e+00 9.999554157257080078e-01
4.747089322182104310e-06 0.000000000000000000e+00 9.986577033996582031e-01
5.221798254400314063e-06 0.000000000000000000e+00 9.977133870124816895e-01
7.946627525332841842e-04 5.718531691737297473e-01 9.973363280296325684e-01
8.407095189584506793e-04 6.097441197197611684e-01 9.973362684249877930e-01
8.710908906204161035e-04 6.097441197197611684e-01 9.972053766250610352e-01
8.720403084848524959e-04 6.097441197197611684e-01 9.970666766166687012e-01
1.510049113386127380e-03 9.756062743095313960e-01 9.964357614517211914e-01
1.512422658047218307e-03 9.756062743095313960e-01 9.964193105697631836e-01
1.599769101575369010e-03 9.756062743095313960e-01 9.929572343826293945e-01
1.603566773033114796e-03 9.756062743095313960e-01 9.910753965377807617e-01
1.604516190897551080e-03 9.756062743095313960e-01 9.906473755836486816e-01
1.604990899829769439e-03 9.756062743095313960e-01 9.804055690765380859e-01
1.605940317694205723e-03 9.756062743095313960e-01 9.647651910781860352e-01
1.609737989151951510e-03 9.756062743095313960e-01 9.173607230186462402e-01
1.610687407016387794e-03 9.756062743095313960e-01 9.075247645378112793e-01
1.613535660609697079e-03 9.756062743095313960e-01 8.766804933547973633e-01
1.685216709374646928e-03 9.756062743095313960e-01 8.676171302795410156e-01
2.770876037357694003e-03 9.756062743095313960e-01 8.676170706748962402e-01
2.772774873086567005e-03 9.756062743095313960e-01 8.456001877784729004e-01
2.776572544544312574e-03 9.756062743095313960e-01 8.456001281738281250e-01
4.452769784206813720e-03 9.756062743095313960e-01 8.418264389038085938e-01
4.454668619935686288e-03 9.756062743095313960e-01 8.117229938507080078e-01
4.455143328867904214e-03 9.756062743095313960e-01 7.873165607452392578e-01
4.471283432563324077e-03 9.756062743095313960e-01 6.666958332061767578e-01
4.475081104021069213e-03 9.756062743095313960e-01 6.643818020820617676e-01
4.475555812953288005e-03 9.756062743095313960e-01 5.811674594879150391e-01
4.481252320139906577e-03 9.756062743095313960e-01 5.811673998832702637e-01
4.481727029072124502e-03 9.756062743095313960e-01 5.631276965141296387e-01
4.485999409462088430e-03 9.756062743095313960e-01 5.631272196769714355e-01
4.487898245190960998e-03 9.756062743095313960e-01 5.361225008964538574e-01
4.492645334513142852e-03 9.756062743095313960e-01 4.744822382926940918e-01
4.501190095293070709e-03 9.756062743095313960e-01 4.744821488857269287e-01
4.502139513157507426e-03 9.756062743095313960e-01 4.676731824874877930e-01
4.503563639954162069e-03 9.756062743095313960e-01 4.642684459686279297e-01
4.507361311411908072e-03 9.756062743095313960e-01 4.473730027675628662e-01
