0.000000000000000000e+00 0.000000000000000000e+00 1.999940514564514160e+00
3.724637546208784646e-06 0.000000000000000000e+00 9.999405145645141602e-01
3.724637546208784646e-06 7.658587165193466882e-04 9.976789951324462891e-01
3.724637546208784646e-06 1.286765838184114087e-02 9.976789355278015137e-01
3.724637546208784646e-06 1.350621618569507361e-02 9.974976181983947754e-01
3.724637546208784646e-06 1.368690135205888683e-02 9.974964857101440430e-01
3.724637546208784646e-06 1.432135267485909642e-02 9.974960088729858398e-01
3.724637546208784646e-06 1.437473692855749559e-02 9.974941611289978027e-01
3.724637546208784646e-06 1.532538729249437875e-02 9.974941015243530273e-01
3.724637546208784646e-06 1.596394509634831149e-02 9.974924325942993164e-01
3.724637546208784646e-06 1.614668350323898716e-02 9.974915981292724609e-01
3.724637546208784646e-06 1.669284548338414997e-02 9.974908232688903809e-01
3.724637546208784646e-06 1.830669253749730649e-02 9.974891543388366699e-01
3.724637546208784646e-06 1.833543790487336678e-02 9.974890947341918945e-01
3.724637546208784646e-06 1.879536378289034526e-02 9.974872469902038574e-01
3.724637546208784646e-06 1.888775960659911518e-02 9.974867105484008789e-01
3.724637546208784646e-06 1.891445173344831476e-02 9.974853992462158203e-01
3.724637546208784646e-06 1.925118317985360233e-02 9.974853396415710449e-01
3.724637546208784646e-06 1.961255351258123225e-02 9.974843263626098633e-01
3.724637546208784646e-06 2.034350714014393144e-02 9.974834918975830078e-01
3.724637546208784646e-06 2.117096307246912543e-02 9.974817633628845215e-01
3.724637546208784646e-06 2.152617368361616629e-02 9.974815845489501953e-01
3.724637546208784646e-06 2.153643988625047329e-02 9.974814653396606445e-01
3.724637546208784646e-06 2.217705093063127020e-02 9.974806904792785645e-01
3.724637546208784646e-06 2.299834714137587513e-02 9.974799156188964844e-01
3.724637546208784646e-06 2.399416879690371290e-02 9.974792003631591797e-01
3.724637546208784646e-06 2.472306918393955139e-02 9.974791407585144043e-01
3.724637546208784646e-06 2.514398349194616258e-02 9.974783062934875488e-01
3.724637546208784646e-06 2.517683534037594775e-02 9.974782466888427734e-01
3.724637546208784646e-06 2.522200663196690062e-02 9.974774122238159180e-01
3.724637546208784646e-06 2.590984220846551112e-02 9.974773526191711426e-01
3.724637546208784646e-06 2.728140688040900722e-02 9.974765777587890625e-01
3.724637546208784646e-06 2.773927951789912499e-02 9.974763393402099609e-01
3.724637546208784646e-06 2.841274241070970361e-02 9.974753856658935547e-01
3.724637546208784646e-06 2.846612666440810277e-02 9.974753260612487793e-01
3.724637546208784646e-06 2.906361965772480405e-02 9.974744319915771484e-01
3.724637546208784646e-06 2.910879094931575692e-02 9.974743723869323730e-01
3.724637546208784646e-06 2.928947611567957188e-02 9.974738359451293945e-01
3.724637546208784646e-06 2.983153161477101328e-02 9.974730014801025391e-01
3.724637546208784646e-06 3.065077458498875751e-02 9.974715709686279297e-01
3.724637546208784646e-06 3.066309402814992868e-02 9.974709749221801758e-01
3.724637546208784646e-06 3.083351299187943317e-02 9.974708557128906250e-01
3.724637546208784646e-06 3.147207079573336591e-02 9.974701404571533203e-01
3.724637546208784646e-06 3.149054996047512267e-02 9.974686503410339355e-01
3.724637546208784646e-06 3.165275596209717740e-02 9.974685907363891602e-01
3.724637546208784646e-06 3.201823277587852873e-02 9.974678754806518555e-01
3.724637546208784646e-06 3.203465870009342131e-02 9.974672794342041016e-01
3.724637546208784646e-06 3.229336700647797431e-02 9.974672198295593262e-01
3.724637546208784646e-06 3.274918640344123139e-02 9.974657893180847168e-01
3.724637546208784646e-06 3.278203825187101655e-02 9.974648356437683105e-01
3.724637546208784646e-06 3.329534838358639420e-02 9.974647164344787598e-01
3.724637546208784646e-06 3.375116778054965128e-02 9.974643588066101074e-01
3.724637546208784646e-06 3.430143624174854244e-02 9.974628686904907227e-01
3.724637546208784646e-06 3.457657047234798109e-02 9.974616765975952148e-01
3.724637546208784646e-06 3.512478569302000808e-02 9.974613189697265625e-01
3.724637546208784646e-06 3.576129025634707664e-02 9.974597692489624023e-01
3.724637546208784646e-06 3.621710965331033372e-02 9.974582195281982422e-01
3.724637546208784646e-06 3.749217202049134195e-02 9.974554181098937988e-01
3.724637546208784646e-06 3.822312564805404461e-02 9.974529147148132324e-01
3.724637546208784646e-06 3.886373669243483459e-02 9.974509477615356445e-01
3.724637546208784646e-06 3.940989867257999740e-02 9.974470138549804688e-01
3.724637546208784646e-06 3.949202829365446032e-02 9.974461197853088379e-01
3.724637546208784646e-06 3.950229449628876732e-02 9.974460601806640625e-01
3.724637546208784646e-06 3.952693338261110273e-02 9.974408745765686035e-01
3.724637546208784646e-06 3.996016713377888857e-02 9.974408149719238281e-01
3.724637546208784646e-06 3.997453981746691698e-02 9.974399805068969727e-01
3.724637546208784646e-06 4.032564394756023990e-02 9.974399209022521973e-01
3.724637546208784646e-06 4.123728274148675405e-02 9.974337220191955566e-01
